id,ability
3084,0.0032520327
3085,0.008130081
3086,0.0034843206
3087,0.0027100272
3088,0.0054200543
3089,0.0054200543
3090,0.0016260163
3091,0.0
3092,0.008130081
3093,0.005807201
3094,0.0034843206
3095,0.008130081
3096,0.005807201
3097,-0.008130081
3098,-0.012853271
3099,0.014781966
3100,0.022289975
3101,-0.0009033423
3102,0.022912046
3103,0.016260162
3104,0.022357723
3105,0.014634146
3106,0.0025293587
3107,0.02258356
3108,0.01218034
3109,0.003523035
3110,0.0121951215
3111,2.422953e-10
3112,0.016328482
3113,0.024390243
3114,0.025112918
3115,0.009756098
3116,-0.0121951215
3117,0.010716924
3118,0.008672087
3119,0.017177403
3120,0.0027100272
3121,0.011743451
3122,0.012434242
3123,-0.005543237
3124,0.0054200543
3125,-0.006775068
3126,0.0013550137
3127,0.012659699
3128,0.010743322
3129,0.0699187
3130,-0.014634146
3131,-0.008130081
3132,0.016260162
3133,0.0016260163
3134,-0.016666666
3135,0.023461092
3136,0.023809524
3137,0.020325202
3138,0.0040650405
3139,0.0136585375
3140,0.011825573
3141,0.010840109
3142,0.014634146
3143,0.011743451
3144,0.016260162
3145,-0.0046457606
3146,0.010840109
3147,0.009413778
3148,0.011382114
3149,0.005807201
3150,0.01105691
3151,0.013008131
3152,0.008646277
3153,0.008130081
3154,0.0010840109
3155,0.003387534
3156,0.0065040654
3157,0.009033424
3158,0.0018761726
3159,0.010388438
3160,0.0071138213
3161,0.0017421604
3162,-0.008130081
3163,-0.008130081
3164,0.0027487415
3165,0.016260162
3166,0.005458769
3167,0.019783199
3168,0.0065040654
3169,0.0121951215
3170,-0.008130081
3171,0.007317073
3172,0.016260162
3173,0.010162601
3174,0.016260162
3175,0.016260162
3176,0.020325202
3177,0.010840109
3178,-0.011614402
3179,0.016260162
3180,-0.008130081
3181,0.016260162
3182,0.0040650405
3183,-0.008130081
3184,0.016260162
3185,-0.008130081
3186,-0.010065815
3187,0.008130081
3188,0.0037940382
3189,0.013008131
3190,0.008130081
3191,0.009756098
3192,0.0060975607
3193,-0.016260162
3194,0.006039489
3195,0.0027100272
3196,0.006968641
3197,0.0033476807
3198,0.06504065
3199,0.01484787
3200,0.05995066
3201,0.013741961
3202,0.043306854
3203,0.013356563
3204,-0.016260162
3205,-0.008130081
3206,0.0043360437
3207,0.016260162
3208,0.008130081
3209,-0.008130081
3210,-0.070216194
3211,-0.0012448634
3212,-0.036021657
3213,0.008130081
3214,-0.008130081
3215,-0.008130081
3216,-0.008130081
3217,-0.008130081
3218,-0.008130081
3219,-0.008130081
3220,-0.008130081
3221,-0.008130081
3222,0.008130081
3223,0.008130081
3224,0.015834302
3225,0.014750291
3226,-0.004878049
3227,0.021680217
3228,0.0032520327
3229,0.0040650405
3230,0.014905149
3231,0.011382114
3232,0.032520324
3233,0.0040650405
3234,0.018292682
3235,0.004878049
3236,0.008130081
3237,0.008130081
3238,0.008130081
3239,0.008130081
3240,0.016260162
3241,0.016260162
3242,0.010840109
3243,0.008130081
3244,0.008130081
3245,0.0
3246,0.008130081
3247,-0.00077429344
3248,0.016260162
3249,0.0040650405
3250,-0.008130081
3251,-0.016260162
3252,0.0019129603
3253,0.32450885
3254,0.47402316
3255,0.43842235
3256,0.41025722
3257,0.45857233
3258,0.22514397
3259,0.5162437
3260,0.42647222
3261,0.10840109
3262,0.48846298
3263,0.32373375
3264,0.34961686
3265,0.22999708
3266,0.22881238
3267,0.28863445
3268,0.3980041
3269,0.42576763
3270,0.33835533
3271,0.069665566
3272,0.17226301
3273,0.40890187
3274,0.14568785
3275,0.3258156
3276,0.1203895
3277,0.41400656
3278,0.41469303
3279,0.27096632
3280,0.0
3281,0.41246843
3282,0.09686188
3283,0.38869968
3284,0.35122216
3285,0.27539212
3286,0.31651154
3287,0.3442743
3288,0.348282
3289,0.12517254
3290,0.44450203
3291,0.51310474
3292,0.45014107
3293,0.12559777
3294,0.18158247
3295,0.38446257
3296,0.4380274
3297,0.24637146
3298,0.068266876
3299,0.20672415
3300,0.4078965
3301,0.36023042
3302,0.46078977
3303,0.45536146
3304,0.31387934
3305,0.4133817
3306,0.436
3307,0.37004933
3308,0.36806628
3309,0.36475748
3310,0.3904558
3311,0.3072484
3312,0.50375026
3313,0.34891534
3314,0.4794306
3315,0.46755195
3316,0.17704837
3317,0.4550656
3318,0.4538941
3319,0.41780213
3320,0.4084908
3321,0.43515798
3322,0.2687631
3323,0.38482726
3324,0.3094391
3325,0.43363574
3326,0.32259843
3327,0.4027501
3328,0.40749803
3329,0.38132203
