ques,disc
5795,3
5796,2
5797,0
5798,0
5799,1
5800,2
5801,0
5802,2
5803,0
5804,3
5805,3
5806,2
5807,0
5808,3
5809,3
5810,0
5811,0
5812,0
5813,0
5814,0
5815,0
5816,0
5817,2
5818,2
5819,1
5820,0
5821,0
5822,0
5823,2
5824,1
5825,0
5826,1
5827,3
5828,3
5829,0
5830,1
5831,3
5832,3
5833,0
5834,1
5835,0
5836,3
5837,3
5838,2
5839,0
5840,3
5841,3
5842,3
5843,0
5844,1
5845,1
5846,0
5847,3
5848,0
5849,3
5850,0
5851,0
5852,0
5853,0
5854,0
5855,0
5856,2
5857,3
5858,0
5859,0
5860,2
5861,0
5862,1
5863,0
5864,1
5865,2
5866,2
5867,1
5868,2
5869,2
5870,3
5871,3
5872,0
5873,0
5874,2
5875,0
5876,2
5877,3
5878,0
5879,1
5880,1
5881,2
5882,1
5883,3
5884,3
5885,0
5886,0
5887,0
5888,0
5889,1
5890,0
5891,0
5892,0
5893,0
5894,1
5895,0
5896,0
5897,1
5898,3
5899,1
5900,0
5901,3
5902,2
5903,3
5904,0
5905,3
5906,0
5907,3
5908,2
5909,3
5910,0
5911,1
5912,0
5913,0
5914,0
5915,1
5916,0
5917,3
5918,2
5919,1
5920,1
5921,1
5922,3
5923,3
5924,2
5925,2
5926,1
5927,1
5928,2
5929,2
5930,2
5931,0
5932,2
5933,2
5934,0
5935,1
5936,2
5937,0
5938,0
5939,0
5940,3
5941,0
5942,0
5943,0
5944,0
5945,0
5946,0
5947,1
5948,0
5949,0
5950,2
5951,0
5952,0
5953,0
5954,0
5955,1
5956,0
5957,3
5958,0
5959,0
5960,3
5961,0
5962,1
5963,0
5964,3
5965,0
5966,0
5967,0
5968,0
5969,0
5970,0
5971,0
5972,1
5973,0
5974,2
5975,1
5976,0
5977,0
5978,0
5979,3
5980,0
5981,3
5982,1
5983,0
5984,0
5985,1
5986,2
5987,0
5988,0
5989,0
5990,0
5991,0
5992,0
5993,0
5994,0
5995,0
5996,1
5997,1
5998,0
5999,2
6000,3
6001,0
6002,2
6003,0
6004,0
6005,2
6006,0
6007,0
6008,3
6009,3
6010,0
6011,1
6012,3
6013,2
6014,0
6015,3
6016,0
6017,0
6018,0
6019,2
6020,1
6021,1
6022,0
6023,0
6024,0
6025,2
6026,0
6027,2
6028,1
6029,0
6030,1
6031,0
6032,0
6033,0
6034,0
6035,2
6036,3
6037,2
6038,0
6039,0
6040,0
6041,0
6042,2
6043,3
6044,2
6045,2
6046,0
6047,0
6048,0
6049,0
6050,3
6051,0
6052,1
6053,1
6054,0
6055,0
6056,0
6057,0
6058,0
6059,0
6060,0
6061,0
6062,1
6063,0
6064,1
6065,3
6066,3
6067,3
6068,0
6069,2
6070,1
6071,0
6072,0
6073,2
6074,0
6075,3
6076,0
6077,0
6078,0
6079,0
6080,0
6081,0
6082,0
6083,2
6084,0
6085,0
6086,0
6087,0
6088,0
6089,0
6090,3
6091,2
6092,0
6093,0
6094,2
6095,0
6096,2
6097,0
6098,3
6099,3
6100,1
6101,1
6102,1
6103,2
6104,3
6105,0
6106,0
6107,2
6108,0
6109,0
6110,1
6111,0
6112,0
6113,0
6114,0
6115,0
6116,3
6117,0
6118,0
6119,1
6120,0
6121,1
6122,0
6123,0
6124,0
6125,0
6126,0
6127,2
6128,1
6129,0
6130,1
6131,3
6132,0
6133,3
6134,3
6135,0
6136,1
6137,0
6138,0
6139,0
6140,0
6141,0
6142,0
6143,0
6144,2
6145,0
6146,0
6147,0
6148,0
6149,0
6150,3
6151,1
6152,3
6153,0
6154,3
6155,0
6156,0
6157,0
6158,0
6159,0
6160,1
6161,1
6162,3
6163,0
6164,2
6165,3
6166,0
6167,0
6168,2
6169,0
6170,0
6171,0
6172,0
6173,0
6174,2
6175,2
6176,2
6177,0
6178,0
6179,1
6180,3
6181,0
6182,3
6183,3
6184,1
6185,2
6186,0
6187,2
6188,0
6189,0
6190,2
6191,0
6192,2
6193,0
6194,2
6195,0
6196,0
6197,2
6198,0
6199,0
6200,0
6201,0
6202,3
6203,3
6204,0
6205,0
6206,0
6207,0
6208,0
6209,0
6210,0
6211,1
6212,0
6213,2
6214,0
6215,0
6216,1
6217,3
6218,3
6219,0
6220,0
6221,0
6222,0
6223,0
6224,0
6225,0
6226,0
6227,0
6228,0
6229,0
6230,2
6231,0
6232,1
6233,3
6234,0
6235,0
6236,3
6237,3
6238,1
6239,3
6240,0
6241,0
6242,0
6243,0
6244,1
6245,0
6246,0
6247,3
6248,2
6249,2
6250,3
6251,2
6252,1
6253,0
6254,0
6255,0
6256,3
6257,2
6258,1
6259,0
6260,0
6261,0
6262,0
6263,3
6264,0
6265,1
6266,3
6267,0
6268,0
6269,3
6270,3
6271,0
6272,0
6273,0
6274,0
6275,0
6276,0
6277,3
6278,2
6279,0
6280,0
6281,0
6282,3
6283,0
6284,2
6285,0
6286,0
6287,3
6288,0
6289,0
6290,0
6291,0
6292,0
6293,0
6294,3
6295,0
6296,1
6297,2
6298,0
6299,0
6300,1
6301,0
6302,0
6303,0
6304,3
6305,1
6306,0
6307,0
6308,0
6309,3
6310,1
6311,0
6312,0
6313,0
6314,1
6315,2
6316,0
6317,0
6318,1
6319,0
6320,2
6321,0
6322,0
6323,0
6324,0
6325,1
6326,1
6327,3
6328,0
6329,2
6330,3
6331,2
6332,0
6333,0
6334,0
6335,0
6336,0
6337,0
6338,0
6339,2
6340,3
6341,2
6342,3
6343,1
6344,0
6345,2
6346,0
6347,1
6348,1
6349,0
6350,1
6351,0
6352,0
6353,0
6354,2
6355,0
6356,0
6357,3
6358,2
6359,0
6360,0
6361,1
6362,2
6363,2
6364,0
6365,2
6366,0
6367,1
6368,0
6369,3
6370,2
6371,3
6372,0
6373,0
6374,0
6375,3
6376,0
6377,0
6378,2
6379,0
6380,3
6381,0
6382,1
6383,0
6384,0
6385,1
6386,3
6387,2
6388,2
6389,3
6390,3
6391,3
6392,2
6393,0
6394,0
6395,0
6396,2
6397,2
6398,3
6399,0
6400,3
6401,3
6402,2
6403,3
6404,0
6405,0
6406,3
6407,0
6408,3
6409,3
6410,3
6411,0
6412,2
6413,2
6414,0
6415,2
6416,0
6417,1
6418,0
6419,1
6420,3
6421,0
6422,2
6423,2
6424,2
6425,1
6426,0
6427,1
6428,1
6429,2
6430,3
6431,3
6432,0
6433,3
6434,0
6435,0
6436,3
6437,0
6438,0
6439,0
6440,0
6441,0
6442,0
6443,0
6444,3
6445,3
6446,0
6447,3
6448,2
6449,2
6450,0
6451,0
6452,2
6453,0
6454,0
6455,3
6456,0
6457,0
6458,3
6459,3
6460,0
6461,2
6462,3
6463,3
6464,3
6465,2
6466,3
6467,0
6468,3
6469,0
6470,1
6471,3
6472,1
6473,2
6474,0
6475,0
6476,0
6477,0
6478,1
6479,2
6480,0
6481,0
6482,0
6483,0
6484,1
6485,0
6486,0
6487,0
6488,3
6489,1
6490,2
6491,1
6492,2
6493,1
6494,3
6495,2
6496,0
6497,0
6498,3
6499,0
6500,0
6501,0
6502,0
6503,2
6504,1
6505,1
6506,0
6507,0
6508,1
6509,2
6510,3
6511,0
6512,0
6513,0
6514,0
6515,0
6516,0
6517,2
6518,3
6519,0
6520,2
6521,0
6522,3
6523,2
6524,2
6525,1
6526,0
6527,0
6528,0
6529,0
6530,1
6531,1
6532,0
6533,2
6534,2
6535,3
6536,1
6537,1
6538,0
6539,0
6540,0
6541,0
6542,0
6543,3
6544,3
6545,0
6546,2
6547,3
6548,3
6549,0
6550,0
6551,0
6552,1
6553,0
6554,3
6555,3
6556,0
6557,0
6558,0
6559,0
6560,1
6561,0
6562,0
6563,0
6564,0
6565,0
6566,0
6567,2
6568,1
6569,0
6570,0
6571,2
6572,0
6573,0
6574,0
6575,0
6576,0
6577,0
6578,0
6579,0
6580,0
6581,0
6582,0
6583,0
6584,0
6585,0
6586,0
6587,0
6588,0
6589,0
6590,0
6591,0
6592,3
6593,0
6594,0
6595,0
6596,0
6597,0
6598,0
6599,0
6600,0
6601,3
6602,0
6603,0
6604,0
6605,0
6606,0
6607,0
6608,0
6609,0
6610,0
6611,0
6612,0
6613,0
6614,1
6615,0
6616,0
6617,0
6618,0
6619,0
6620,0
6621,0
6622,1
6623,0
6624,3
6625,3
6626,0
6627,0
6628,0
6629,0
6630,0
6631,0
6632,0
6633,0
6634,0
6635,0
6636,0
6637,0
6638,0
6639,0
6640,0
6641,0
6642,0
6643,0
6644,0
6645,0
6646,0
6647,3
6648,0
6649,0
6650,3
6651,0
6652,0
6653,0
6654,0
6655,0
6656,0
6657,0
6658,2
6659,0
6660,0
6661,0
6662,0
6663,0
6664,2
6665,0
6666,0
6667,1
6668,0
6669,0
6670,0
6671,0
6672,0
6673,3
6674,2
6675,0
6676,2
6677,0
6678,0
6679,0
6680,0
6681,0
6682,0
6683,0
6684,0
6685,0
6686,0
6687,0
6688,0
6689,0
6690,0
6691,0
6692,0
6693,0
6694,0
6695,0
6696,0
6697,0
6698,0
6699,0
6700,0
6701,0
6702,0
6703,0
6704,0
6705,0
6706,0
6707,0
6708,3
6709,3
6710,2
6711,3
6712,2
6713,3
6714,0
6715,1
6716,3
6717,2
6718,1
6719,0
6720,3
6721,2
6722,3
6723,3
6724,2
6725,2
6726,0
6727,1
6728,3
6729,1
6730,3
6731,3
6732,0
6733,2
6734,0
6735,2
6736,3
6737,1
6738,3
6739,2
6740,2
6741,1
6742,3
6743,2
6744,3
6745,0
6746,0
6747,2
6748,1
6749,3
6750,2
6751,1
6752,3
6753,3
6754,3
6755,3
6756,3
6757,0
6758,2
6759,0
6760,0
6761,0
6762,0
6763,0
6764,1
6765,1
6766,3
6767,3
6768,0
6769,2
6770,0
6771,3
6772,0
6773,3
6774,0
6775,1
6776,1
6777,0
6778,1
6779,0
6780,0
6781,3
6782,3
6783,0
6784,2
6785,2
6786,0
6787,1
6788,0
6789,3
6790,3
6791,2
6792,0
6793,3
6794,0
6795,1
6796,3
6797,1
6798,3
6799,2
6800,2
6801,1
6802,2
6803,1
6804,0
6805,0
6806,2
6807,1
6808,2
6809,3
6810,0
6811,0
6812,3
6813,3
6814,0
6815,0
6816,3
6817,0
6818,0
6819,0
6820,0
6821,0
6822,3
6823,2
6824,2
6825,3
6826,0
6827,2
6828,2
6829,1
6830,2
6831,3
6832,3
6833,2
6834,3
6835,3
6836,2
6837,2
6838,2
6839,3
6840,1
6841,3
6842,0
6843,0
6844,0
6845,1
6846,0
6847,0
6848,2
6849,0
6850,0
6851,3
6852,0
6853,0
6854,0
6855,2
6856,0
6857,2
6858,3
6859,0
6860,3
6861,2
6862,1
6863,1
6864,1
6865,0
6866,2
6867,3
6868,3
6869,1
6870,2
6871,0
6872,0
6873,2
6874,3
6875,0
6876,3
6877,3
6878,0
6879,1
6880,0
6881,1
6882,0
6883,2
6884,0
6885,2
6886,2
6887,3
6888,0
6889,0
6890,2
6891,0
6892,2
6893,0
6894,2
6895,0
6896,0
6897,0
6898,1
6899,0
6900,0
6901,3
6902,1
6903,0
6904,0
6905,0
6906,0
6907,2
6908,0
6909,0
6910,0
6911,0
6912,3
6913,0
6914,0
6915,0
6916,0
6917,3
6918,0
6919,0
6920,0
6921,3
6922,2
6923,3
6924,0
6925,0
6926,1
6927,3
6928,1
6929,2
6930,0
6931,0
6932,3
6933,1
6934,3
6935,1
6936,1
6937,1
6938,0
6939,0
6940,2
6941,0
6942,2
6943,1
6944,2
6945,0
6946,0
6947,0
6948,2
6949,0
6950,0
6951,0
6952,3
6953,0
6954,0
6955,3
6956,3
6957,3
6958,3
6959,3
6960,0
6961,2
6962,0
6963,1
6964,0
6965,0
6966,1
6967,3
6968,0
6969,3
6970,0
6971,0
6972,3
6973,3
6974,3
6975,2
6976,0
6977,0
6978,2
6979,1
6980,1
6981,1
6982,3
6983,2
6984,2
6985,0
6986,3
6987,0
6988,3
6989,3
6990,0
6991,3
6992,3
6993,0
6994,1
6995,0
6996,0
6997,0
6998,2
6999,0
7000,3
7001,0
7002,3
7003,1
7004,0
7005,0
7006,0
7007,2
7008,0
7009,0
7010,3
7011,1
7012,1
7013,2
7014,0
7015,0
7016,1
7017,1
7018,3
7019,3
7020,0
7021,0
7022,2
7023,0
7024,3
7025,1
7026,2
7027,0
7028,0
7029,2
7030,1
7031,3
7032,3
7033,0
7034,0
7035,3
7036,0
7037,0
7038,0
7039,0
7040,0
7041,2
7042,1
7043,3
7044,0
7045,1
7046,0
7047,0
7048,2
7049,2
7050,1
7051,2
7052,3
7053,3
7054,0
7055,2
7056,1
7057,0
7058,2
7059,1
7060,0
7061,0
7062,2
7063,3
7064,2
7065,1
7066,0
7067,0
7068,0
7069,0
7070,2
7071,3
7072,3
7073,3
7074,3
7075,0
7076,3
7077,0
7078,0
7079,0
7080,0
7081,0
7082,0
7083,0
7084,3
7085,3
7086,3
7087,3
7088,0
7089,0
7090,0
7091,1
7092,0
7093,0
7094,3
7095,3
7096,3
7097,0
7098,1
7099,0
7100,0
7101,0
7102,0
7103,0
7104,0
7105,1
7106,0
7107,0
7108,1
7109,1
7110,0
7111,0
7112,2
7113,2
7114,1
7115,3
7116,0
7117,2
7118,2
7119,2
7120,2
7121,3
7122,0
7123,2
7124,0
7125,0
7126,0
7127,0
7128,0
7129,1
7130,0
7131,3
7132,0
7133,0
7134,0
7135,0
7136,0
7137,0
7138,0
7139,0
7140,0
7141,3
7142,0
7143,0
7144,3
7145,0
7146,0
7147,3
7148,1
7149,0
7150,3
7151,2
7152,2
7153,0
7154,3
7155,0
7156,0
7157,0
7158,1
7159,0
7160,3
7161,0
7162,3
7163,0
7164,0
7165,0
7166,1
7167,0
7168,2
7169,1
7170,0
7171,2
7172,0
7173,3
7174,1
7175,1
7176,0
7177,0
7178,3
7179,0
7180,3
7181,0
7182,0
7183,3
7184,3
7185,2
7186,0
7187,0
7188,0
7189,0
7190,0
7191,1
7192,0
7193,0
7194,0
7195,0
7196,0
7197,0
7198,0
7199,3
7200,3
7201,0
7202,0
7203,1
7204,1
7205,0
7206,0
7207,0
7208,0
7209,0
7210,0
7211,0
7212,0
7213,0
7214,0
7215,3
7216,0
7217,0
7218,0
7219,0
7220,1
7221,3
7222,2
7223,2
7224,0
7225,0
7226,0
7227,3
7228,2
7229,1
7230,0
7231,0
7232,0
7233,0
7234,1
7235,1
7236,0
7237,0
7238,2
7239,3
7240,3
7241,0
7242,3
7243,0
7244,2
7245,3
7246,0
7247,2
7248,0
7249,3
7250,3
7251,0
7252,0
7253,0
7254,0
7255,1
7256,0
7257,0
7258,0
7259,1
7260,0
7261,2
7262,0
7263,0
7264,0
7265,0
7266,0
7267,0
7268,0
7269,2
7270,0
7271,3
7272,0
7273,0
7274,1
7275,3
7276,1
7277,0
7278,2
7279,3
7280,2
7281,0
7282,2
7283,3
7284,0
7285,3
7286,0
7287,2
7288,0
7289,0
7290,0
7291,2
7292,3
7293,1
7294,1
7295,0
7296,0
7297,0
7298,0
7299,0
7300,0
7301,2
7302,3
7303,2
7304,3
7305,3
7306,0
7307,1
7308,3
7309,0
7310,1
7311,0
7312,0
7313,3
7314,2
7315,0
7316,0
7317,3
7318,0
7319,1
7320,0
7321,0
7322,3
7323,3
7324,0
7325,3
7326,2
7327,0
7328,0
7329,0
7330,3
7331,0
7332,1
7333,2
7334,3
7335,1
7336,1
7337,1
7338,3
7339,1
7340,3
7341,0
7342,2
7343,2
7344,3
7345,2
7346,3
7347,3
7348,1
7349,0
7350,0
7351,0
7352,0
7353,3
7354,3
7355,1
7356,0
7357,3
7358,3
7359,0
7360,1
7361,0
7362,3
7363,3
7364,3
7365,0
7366,3
7367,1
7368,0
7369,3
7370,0
7371,3
7372,2
7373,0
7374,3
7375,0
7376,2
7377,3
7378,3
7379,3
7380,2
7381,3
7382,3
7383,1
7384,3
7385,0
7386,0
7387,2
7388,3
7389,0
7390,3
7391,0
7392,0
7393,0
7394,3
7395,0
7396,3
7397,0
7398,1
7399,2
7400,3
7401,0
7402,0
7403,0
7404,0
7405,0
7406,3
7407,3
7408,0
7409,3
7410,1
7411,3
7412,0
7413,0
7414,0
7415,0
7416,1
7417,0
7418,1
7419,0
7420,0
7421,0
7422,2
7423,3
7424,0
7425,0
7426,0
7427,0
7428,0
7429,3
7430,2
7431,3
7432,3
7433,3
7434,0
7435,0
7436,0
7437,0
7438,3
7439,3
7440,0
7441,0
7442,1
7443,0
7444,0
7445,0
7446,0
7447,0
7448,0
7449,0
7450,3
7451,0
7452,0
7453,0
7454,0
7455,0
7456,0
7457,3
7458,0
7459,0
7460,0
7461,0
7462,0
7463,2
7464,0
7465,2
7466,0
7467,0
7468,3
7469,1
7470,1
7471,1
7472,0
7473,3
7474,3
7475,3
7476,0
7477,2
7478,3
7479,3
7480,0
7481,0
7482,3
7483,1
7484,0
7485,1
7486,0
7487,3
7488,0
7489,3
7490,3
7491,0
7492,0
7493,2
7494,0
7495,0
7496,0
7497,0
7498,0
7499,2
7500,0
7501,1
7502,0
7503,0
7504,0
7505,1
7506,0
7507,0
7508,3
7509,0
7510,0
7511,0
7512,2
7513,2
7514,0
7515,0
7516,0
7517,0
7518,0
7519,2
7520,2
7521,0
7522,1
7523,0
7524,2
7525,0
7526,3
7527,0
7528,3
7529,1
7530,2
7531,3
7532,0
7533,2
7534,0
7535,3
7536,3
7537,2
7538,0
7539,3
7540,3
7541,3
7542,2
7543,0
7544,0
7545,0
7546,1
7547,2
7548,3
7549,0
7550,0
7551,2
7552,3
7553,3
7554,0
7555,0
7556,0
7557,3
7558,0
7559,3
7560,1
7561,0
7562,2
7563,0
7564,3
7565,2
7566,0
7567,3
7568,3
7569,0
7570,0
7571,2
7572,1
7573,3
7574,0
7575,3
7576,0
7577,3
7578,2
7579,0
7580,2
7581,2
7582,0
7583,0
7584,1
7585,1
7586,1
7587,0
7588,1
7589,3
7590,0
7591,0
7592,0
7593,0
7594,3
7595,0
7596,0
7597,0
7598,2
7599,2
7600,0
7601,0
7602,0
7603,0
7604,0
7605,1
7606,0
7607,0
7608,1
7609,1
7610,1
7611,0
7612,0
7613,0
7614,0
7615,0
7616,0
7617,0
7618,0
7619,0
7620,2
7621,0
7622,0
7623,0
7624,0
7625,3
7626,1
7627,0
7628,0
7629,0
7630,0
7631,3
7632,0
7633,0
7634,3
7635,1
7636,0
7637,1
7638,2
7639,0
7640,3
7641,3
7642,0
7643,3
7644,3
7645,0
7646,0
7647,1
7648,0
7649,3
7650,2
7651,3
7652,1
7653,3
7654,0
7655,0
7656,0
7657,0
7658,0
7659,3
7660,0
7661,1
7662,0
7663,0
7664,3
7665,0
7666,2
7667,3
7668,3
7669,1
7670,1
7671,0
7672,2
7673,3
7674,3
7675,3
7676,3
7677,3
7678,2
7679,2
7680,1
7681,3
7682,0
7683,3
7684,3
7685,3
7686,3
7687,2
7688,1
7689,2
7690,3
7691,2
7692,2
7693,1
7694,3
7695,3
7696,3
7697,0
7698,3
7699,3
7700,3
7701,3
7702,1
7703,3
7704,3
7705,2
7706,1
7707,0
7708,0
7709,3
7710,2
7711,3
7712,0
7713,1
7714,2
7715,2
7716,3
7717,1
7718,1
7719,3
7720,3
7721,3
7722,3
7723,2
7724,3
7725,3
7726,3
7727,2
7728,3
7729,3
7730,1
7731,2
7732,0
7733,3
7734,0
7735,3
7736,3
7737,3
7738,0
7739,0
7740,0
7741,0
7742,0
7743,0
7744,0
7745,0
7746,0
7747,0
7748,0
7749,0
7750,3
7751,0
7752,3
7753,0
7754,0
7755,0
7756,1
7757,1
7758,1
7759,0
7760,1
7761,1
7762,0
7763,0
7764,0
7765,0
7766,1
7767,2
7768,0
7769,0
7770,0
7771,0
7772,0
7773,0
7774,0
7775,1
7776,0
7777,0
7778,0
7779,3
7780,0
7781,0
7782,2
7783,0
7784,1
7785,0
7786,3
7787,0
7788,0
7789,0
7790,3
7791,0
7792,0
7793,3
7794,3
7795,3
7796,1
7797,1
7798,3
7799,3
7800,3
7801,0
7802,0
7803,0
7804,3
7805,0
7806,3
7807,1
7808,3
7809,0
7810,0
7811,0
7812,0
7813,0
7814,0
7815,0
7816,0
7817,0
7818,1
7819,2
7820,0
7821,0
7822,2
7823,0
7824,0
7825,0
7826,0
7827,2
7828,0
7829,0
7830,3
7831,3
7832,0
7833,0
7834,3
7835,1
7836,0
7837,0
7838,0
7839,1
7840,2
7841,0
7842,3
7843,2
7844,0
7845,0
7846,1
7847,0
7848,0
7849,2
7850,0
7851,0
7852,0
7853,3
7854,2
7855,0
7856,2
7857,1
7858,2
7859,0
7860,0
7861,0
7862,0
7863,0
7864,0
7865,3
7866,2
7867,0
7868,3
7869,2
7870,3
7871,3
7872,2
7873,0
7874,0
7875,3
7876,3
7877,3
7878,1
7879,3
7880,0
7881,1
7882,2
7883,1
7884,0
7885,3
7886,0
7887,1
7888,0
7889,1
7890,0
7891,3
7892,3
7893,0
7894,1
7895,3
7896,2
7897,0
7898,2
7899,1
7900,3
7901,2
7902,3
7903,1
7904,3
7905,3
7906,0
7907,1
7908,1
7909,1
7910,3
7911,3
7912,3
7913,2
7914,3
7915,3
7916,1
7917,3
7918,0
7919,0
7920,3
7921,2
7922,2
7923,0
7924,3
7925,0
7926,0
7927,1
7928,0
7929,2
7930,3
7931,0
7932,1
7933,0
7934,1
7935,3
7936,0
7937,3
7938,0
7939,2
7940,1
7941,3
7942,1
7943,2
7944,2
7945,3
7946,3
7947,0
7948,1
7949,0
7950,3
7951,0
7952,0
7953,2
7954,0
7955,3
7956,3
7957,0
7958,3
7959,1
7960,3
7961,0
7962,0
7963,0
7964,2
7965,3
7966,0
7967,3
7968,0
7969,2
7970,3
7971,3
7972,2
7973,0
7974,3
7975,0
7976,0
7977,3
7978,0
7979,3
7980,3
7981,3
7982,3
7983,3
7984,0
7985,2
7986,3
7987,2
7988,1
7989,3
7990,3
7991,0
7992,1
7993,2
7994,3
7995,2
7996,3
7997,0
7998,3
7999,3
8000,3
8001,2
8002,3
8003,3
8004,0
8005,3
8006,3
8007,3
8008,0
8009,0
8010,3
8011,2
8012,2
8013,3
8014,3
8015,0
8016,3
8017,0
8018,3
8019,1
8020,3
8021,3
8022,3
8023,0
8024,0
8025,3
8026,3
8027,3
8028,3
8029,0
8030,0
8031,2
8032,2
8033,0
8034,2
8035,0
8036,3
8037,3
8038,2
8039,3
8040,0
8041,2
8042,0
8043,2
8044,2
8045,2
8046,0
8047,1
8048,1
8049,0
8050,3
8051,3
8052,3
8053,0
8054,2
8055,3
8056,3
8057,3
8058,0
8059,3
8060,3
8061,0
8062,0
8063,0
8064,0
8065,0
8066,0
8067,2
8068,3
8069,0
8070,0
8071,3
8072,0
8073,0
8074,0
8075,2
8076,0
8077,3
8078,0
8079,2
8080,0
8081,0
8082,2
8083,2
8084,0
8085,0
8086,0
8087,0
8088,2
8089,3
8090,3
8091,0
8092,3
8093,3
8094,0
8095,3
8096,1
8097,0
8098,2
8099,3
8100,0
8101,3
8102,0
8103,0
8104,0
8105,1
8106,3
8107,3
8108,0
8109,3
8110,0
8111,3
8112,3
8113,1
8114,0
8115,3
8116,3
8117,0
8118,2
8119,2
8120,0
8121,0
8122,0
8123,3
8124,0
8125,0
8126,3
8127,0
8128,0
8129,1
8130,2
8131,0
8132,1
8133,0
8134,0
8135,0
8136,0
8137,0
8138,0
8139,1
8140,0
8141,0
8142,2
8143,2
8144,1
8145,0
8146,3
8147,2
8148,0
8149,3
8150,2
8151,1
8152,3
8153,1
8154,2
8155,0
8156,3
8157,3
8158,0
8159,3
8160,0
8161,1
8162,1
8163,3
8164,0
8165,0
8166,0
8167,3
8168,1
8169,1
8170,0
8171,1
8172,1
8173,0
8174,0
8175,0
8176,0
8177,3
8178,2
8179,0
8180,3
8181,1
8182,3
8183,3
8184,0
8185,2
8186,1
8187,0
8188,0
8189,1
8190,3
8191,1
8192,3
8193,0
8194,0
8195,1
8196,0
8197,0
8198,1
8199,0
8200,3
8201,2
8202,0
8203,2
8204,0
8205,3
8206,1
8207,0
8208,1
8209,1
8210,0
8211,0
8212,0
8213,1
8214,1
8215,2
8216,3
8217,2
8218,3
8219,0
8220,0
8221,3
8222,0
8223,0
8224,2
8225,3
8226,2
8227,2
8228,3
8229,2
8230,0
8231,3
8232,0
8233,0
8234,0
8235,0
8236,0
8237,0
8238,3
8239,0
8240,0
8241,3
8242,1
8243,2
8244,3
8245,3
8246,1
8247,1
8248,0
8249,0
8250,3
8251,3
8252,3
8253,3
8254,1
8255,3
8256,3
8257,0
8258,3
8259,0
8260,3
8261,1
8262,2
8263,3
8264,3
8265,2
8266,1
8267,0
8268,3
8269,0
8270,0
8271,3
8272,0
8273,0
8274,3
8275,3
8276,0
8277,0
8278,3
8279,0
8280,1
8281,0
8282,1
8283,3
8284,0
8285,2
8286,3
8287,3
8288,0
8289,0
8290,1
8291,0
8292,3
8293,0
8294,1
8295,0
8296,0
8297,3
8298,0
8299,0
8300,2
8301,0
8302,0
8303,0
8304,3
8305,1
8306,3
8307,0
8308,3
8309,2
8310,3
8311,3
8312,2
8313,0
8314,3
8315,0
8316,3
8317,3
8318,1
8319,3
8320,3
8321,3
8322,3
8323,3
8324,0
8325,0
8326,0
8327,0
8328,2
8329,0
8330,1
8331,0
8332,3
8333,0
8334,0
8335,3
8336,0
8337,0
8338,3
8339,3
8340,0
8341,0
8342,3
8343,2
8344,0
8345,0
8346,3
8347,3
8348,0
8349,3
8350,3
8351,2
8352,0
8353,3
8354,0
8355,0
8356,3
8357,2
8358,0
8359,0
8360,0
8361,0
8362,0
8363,0
8364,0
8365,3
8366,0
8367,0
8368,0
8369,1
8370,0
8371,2
8372,0
8373,1
8374,0
8375,0
8376,2
8377,3
8378,2
8379,1
8380,1
8381,2
8382,0
8383,1
8384,0
8385,0
8386,0
8387,1
8388,3
8389,0
8390,1
8391,0
8392,0
8393,0
8394,0
8395,0
8396,0
8397,0
8398,1
8399,1
8400,0
8401,2
8402,0
8403,3
8404,3
8405,0
8406,0
8407,0
8408,0
8409,0
8410,0
8411,0
8412,1
8413,0
8414,0
8415,0
8416,0
8417,2
8418,0
8419,0
8420,0
8421,0
8422,2
8423,0
8424,0
8425,1
8426,0
8427,0
8428,1
8429,3
8430,0
8431,3
8432,0
8433,0
8434,0
8435,0
8436,3
8437,3
8438,0
8439,0
8440,2
8441,1
8442,0
8443,0
8444,0
8445,1
8446,1
8447,0
8448,3
8449,0
8450,1
8451,1
8452,3
8453,3
8454,0
8455,0
8456,3
8457,2
8458,0
8459,0
8460,0
8461,0
8462,3
8463,0
8464,0
8465,0
8466,0
8467,2
8468,0
8469,3
8470,3
8471,0
8472,3
8473,0
8474,0
8475,0
8476,3
8477,3
8478,2
8479,0
8480,3
8481,1
8482,2
8483,1
8484,2
8485,1
8486,0
8487,0
8488,0
8489,3
8490,0
8491,1
8492,0
8493,2
8494,0
8495,0
8496,0
8497,0
8498,0
8499,0
8500,0
8501,0
8502,3
8503,3
8504,0
8505,3
8506,0
8507,3
8508,0
8509,0
8510,3
8511,3
8512,0
8513,1
8514,3
8515,0
8516,0
8517,0
8518,0
8519,3
8520,3
8521,0
8522,2
8523,0
8524,0
8525,0
8526,1
8527,2
8528,2
8529,0
8530,0
8531,0
8532,0
8533,3
8534,0
8535,1
8536,0
8537,2
8538,0
8539,0
8540,0
8541,0
8542,0
8543,0
8544,1
8545,0
8546,0
8547,0
8548,0
8549,0
8550,0
8551,1
8552,0
8553,0
8554,3
8555,3
8556,3
8557,3
8558,1
8559,0
8560,0
8561,0
8562,1
8563,3
8564,2
8565,2
8566,2
8567,2
8568,1
8569,1
8570,2
8571,2
8572,3
8573,1
8574,1
8575,1
8576,2
8577,0
8578,2
8579,0
8580,1
8581,2
8582,1
8583,1
8584,0
8585,0
8586,3
8587,0
8588,2
8589,2
8590,2
8591,2
8592,1
